"Date","Price","Open","High","Low","Vol.","Change %"
"06/01/1987","144.98","144.98","145.86","143.78","","0.76%"
"05/29/1987","143.88","143.88","144.42","143.39","","0.27%"
"05/28/1987","143.49","143.49","143.66","142.93","","0.07%"
"05/27/1987","143.39","143.39","144.59","142.61","","-0.69%"
"05/26/1987","144.39","144.39","144.42","140.78","","2.41%"
"05/25/1987","141.00","141.00","141.39","140.54","","0.12%"
"05/22/1987","140.83","140.83","140.88","140.00","","0.17%"
"05/21/1987","140.58","140.58","140.78","139.73","","0.61%"
"05/20/1987","139.73","139.73","139.95","139.09","","0.17%"
"05/19/1987","139.49","139.49","140.32","139.39","","-0.44%"
"05/18/1987","140.10","140.10","140.32","139.00","","0.37%"
"05/15/1987","139.58","139.58","140.00","138.85","","0.32%"
"05/14/1987","139.14","139.14","140.29","139.07","","-0.82%"
"05/13/1987","140.29","140.29","140.88","139.49","","0.33%"
"05/12/1987","139.83","139.83","139.95","139.22","","0.25%"
"05/11/1987","139.49","139.49","140.19","139.39","","-0.17%"
"05/08/1987","139.73","139.73","139.90","138.68","","0.42%"
"05/07/1987","139.14","139.14","139.56","138.48","","0.20%"
"05/06/1987","138.87","138.87","139.36","138.03","","-0.16%"
"05/05/1987","139.09","139.09","139.20","137.92","","0.04%"
"05/04/1987","139.03","139.03","139.95","138.76","","-0.47%"
"05/01/1987","139.68","139.68","141.34","139.63","","-0.75%"
"04/30/1987","140.74","140.74","141.01","137.98","","1.62%"
"04/29/1987","138.49","138.49","141.06","138.38","","-0.97%"
"04/28/1987","139.85","139.85","140.41","138.82","","0.39%"
"04/27/1987","139.30","139.30","139.41","137.11","","0.04%"
"04/24/1987","139.25","139.25","140.36","138.87","","-0.94%"
"04/23/1987","140.58","140.58","142.28","140.58","","-1.07%"
"04/22/1987","142.09","142.09","142.93","141.88","","-0.29%"
"04/21/1987","142.50","142.50","142.61","141.66","","0.32%"
"04/20/1987","142.04","142.04","143.20","141.93","","-0.66%"
"04/17/1987","142.99","142.99","143.15","142.15","","0.11%"
"04/16/1987","142.82","142.82","143.80","141.66","","0.82%"
"04/15/1987","141.66","141.66","143.04","140.22","","0.77%"
"04/14/1987","140.58","140.58","142.15","140.22","","-0.99%"
"04/13/1987","141.99","141.99","142.66","141.55","","-0.55%"
"04/10/1987","142.77","142.77","143.96","141.44","","-0.75%"
"04/09/1987","143.85","143.85","146.05","143.75","","-1.32%"
"04/08/1987","145.78","145.78","147.38","145.07","","0.15%"
"04/07/1987","145.56","145.56","145.89","144.80","","-0.15%"
"04/06/1987","145.78","145.78","146.51","145.67","","-0.11%"
"04/03/1987","145.94","145.94","146.35","145.34","","-0.35%"
"04/02/1987","146.46","146.46","147.70","146.05","","-0.37%"
"04/01/1987","147.00","147.00","147.38","146.16","","0.84%"
"03/31/1987","145.78","145.78","146.56","145.07","","-0.26%"
"03/30/1987","146.16","146.16","146.73","144.48","","-0.61%"
"03/27/1987","147.05","147.05","149.41","146.94","","-1.54%"
"03/26/1987","149.35","149.35","149.68","148.76","","0.04%"
"03/25/1987","149.30","149.30","149.84","148.43","","-0.04%"
"03/24/1987","149.35","149.35","149.95","148.13","","-0.56%"
"03/23/1987","150.19","150.19","150.79","149.95","","-0.93%"
"03/20/1987","151.60","151.60","151.66","151.28","","0.18%"
"03/19/1987","151.33","151.33","151.55","151.17","","-0.36%"
"03/18/1987","151.87","151.87","152.09","151.55","","0.21%"
"03/17/1987","151.55","151.55","151.66","150.95","","0.07%"
"03/16/1987","151.44","151.44","152.33","151.28","","-0.62%"
"03/13/1987","152.39","152.39","153.36","152.33","","-0.78%"
"03/12/1987","153.58","153.58","153.63","153.36","","-0.07%"
"03/11/1987","153.69","153.69","153.74","153.25","","0.14%"
"03/10/1987","153.47","153.47","153.90","153.31","","-0.07%"
"03/09/1987","153.58","153.58","153.90","153.36","","0.14%"
"03/06/1987","153.36","153.36","153.63","153.15","","-0.25%"
"03/05/1987","153.74","153.74","154.26","153.53","","0.11%"
"03/04/1987","153.58","153.58","153.63","153.20","","0.00%"
"03/03/1987","153.58","153.58","153.63","153.31","","0.11%"
"03/02/1987","153.42","153.42","153.47","153.20","","0.18%"
"02/27/1987","153.15","153.15","153.47","152.98","","0.07%"
"02/26/1987","153.04","153.04","153.36","152.77","","-0.35%"
"02/25/1987","153.58","153.58","153.85","153.20","","-0.14%"
"02/24/1987","153.80","153.80","154.01","153.53","","0.18%"
"02/23/1987","153.52","153.52","153.69","153.25","","0.04%"
"02/20/1987","153.47","153.47","153.85","153.31","","-0.28%"
"02/19/1987","153.90","153.90","154.80","153.74","","0.11%"
"02/18/1987","153.74","153.74","153.85","153.09","","0.35%"
"02/17/1987","153.20","153.20","153.36","152.88","","-0.18%"
"02/16/1987","153.47","153.47","153.63","153.04","","-0.07%"
"02/13/1987","153.58","153.58","154.07","153.36","","-0.32%"
"02/12/1987","154.07","154.07","154.07","153.15","","0.32%"
"02/11/1987","153.58","153.58","153.85","152.98","","0.71%"
"02/10/1987","152.50","152.50","153.20","152.23","","0.21%"
"02/09/1987","152.17","152.17","154.74","151.93","","-1.35%"
"02/06/1987","154.26","154.26","154.91","153.47","","0.44%"
"02/05/1987","153.58","153.58","153.58","152.77","","0.67%"
"02/04/1987","152.55","152.55","152.98","152.28","","0.21%"
"02/03/1987","152.23","152.23","152.33","151.76","","-0.32%"
"02/02/1987","152.71","152.71","153.20","152.66","","-0.56%"
"01/30/1987","153.58","153.58","153.96","151.60","","1.05%"
"01/29/1987","151.98","151.98","152.23","151.39","","0.04%"
"01/28/1987","151.93","151.93","152.17","150.11","","0.18%"
"01/27/1987","151.66","151.66","152.39","151.66","","-0.55%"
"01/26/1987","152.50","152.50","152.77","152.04","","-0.28%"
"01/23/1987","152.93","152.93","153.47","151.87","","0.70%"
"01/22/1987","151.87","151.87","152.50","151.28","","-1.22%"
"01/21/1987","153.74","153.74","154.37","153.36","","0.75%"
"01/20/1987","152.60","152.60","152.82","152.04","","1.20%"
"01/19/1987","150.79","150.79","151.22","150.30","","-1.57%"
"01/16/1987","153.20","153.20","154.20","153.04","","0.11%"
"01/15/1987","153.04","153.04","154.15","151.93","","-0.21%"
"01/14/1987","153.36","153.36","154.37","153.25","","-1.44%"
"01/13/1987","155.61","155.61","156.18","155.23","","-0.74%"
"01/12/1987","156.78","156.78","158.10","156.72","","-0.79%"
"01/09/1987","158.02","158.02","158.43","157.81","","-0.12%"
"01/08/1987","158.21","158.21","158.59","158.02","","0.29%"
"01/07/1987","157.75","157.75","158.37","157.26","","-0.63%"
"01/06/1987","158.75","158.75","159.08","158.65","","-0.24%"
"01/05/1987","159.13","159.13","159.29","158.48","","0.70%"
"01/02/1987","158.02","158.02","158.48","157.59","","0.35%"
"12/31/1986","157.47","157.47","159.36","157.24","","-1.18%"
"12/30/1986","159.36","159.36","160.16","159.19","","0.66%"
"12/29/1986","158.31","158.31","159.02","158.11","","-1.67%"
"12/24/1986","161.00","161.00","161.37","161.00","","-0.66%"
"12/23/1986","162.08","162.08","162.25","161.71","","0.00%"
"12/22/1986","162.08","162.08","162.65","161.88","","-0.35%"
"12/19/1986","162.65","162.65","162.65","162.45","","0.17%"
"12/18/1986","162.38","162.38","162.65","162.25","","-0.37%"
"12/17/1986","162.99","162.99","163.32","162.99","","-0.16%"
"12/16/1986","163.26","163.26","163.36","163.16","","0.37%"
"12/15/1986","162.65","162.65","162.79","162.38","","0.00%"
"12/12/1986","162.65","162.65","162.79","162.38","","0.35%"
"12/11/1986","162.08","162.08","162.38","162.08","","0.00%"
"12/10/1986","162.08","162.08","162.45","162.08","","0.00%"
"12/09/1986","162.08","162.08","162.38","161.71","","-0.02%"
"12/08/1986","162.11","162.11","162.35","161.78","","0.25%"
"12/05/1986","161.71","161.71","162.55","161.48","","-0.33%"
"12/04/1986","162.25","162.25","162.42","161.48","","0.29%"
"12/03/1986","161.78","161.78","161.95","161.64","","0.08%"
"12/02/1986","161.64","161.64","162.11","161.24","","-0.08%"
"12/01/1986","161.78","161.78","161.78","160.87","","0.19%"
"11/28/1986","161.48","161.48","161.78","161.24","","-0.54%"
"11/27/1986","162.35","162.35","162.55","161.78","","-0.04%"
"11/26/1986","162.42","162.42","163.26","161.78","","0.19%"
"11/25/1986","162.11","162.11","163.83","161.88","","-1.05%"
"11/24/1986","163.83","163.83","164.30","163.46","","0.16%"
"11/21/1986","163.56","163.56","163.73","162.75","","0.72%"
"11/20/1986","162.38","162.38","162.42","162.08","","0.17%"
"11/19/1986","162.11","162.11","163.22","161.98","","-0.19%"
"11/18/1986","162.42","162.42","162.96","162.42","","-0.17%"
"11/17/1986","162.69","162.69","162.89","161.81","","0.77%"
"11/14/1986","161.44","161.44","161.91","161.04","","0.38%"
"11/13/1986","160.84","160.84","161.81","160.20","","0.25%"
"11/12/1986","160.43","160.43","161.51","160.20","","-0.85%"
"11/11/1986","161.81","161.81","162.42","161.74","","-0.37%"
"11/10/1986","162.42","162.42","162.62","162.01","","-0.25%"
"11/07/1986","162.82","162.82","163.73","162.48","","-0.14%"
"11/06/1986","163.06","163.06","163.83","162.55","","-0.78%"
"11/05/1986","164.33","164.33","164.74","162.59","","0.41%"
"11/04/1986","163.66","163.66","164.07","163.26","","-0.02%"
"11/03/1986","163.70","163.70","164.27","163.29","","0.25%"
"10/31/1986","163.29","163.29","164.03","160.94","","1.06%"
"10/30/1986","161.58","161.58","161.81","159.32","","0.86%"
"10/29/1986","160.20","160.20","160.67","159.09","","0.34%"
"10/28/1986","159.66","159.66","160.16","158.48","","-0.40%"
"10/27/1986","160.30","160.30","160.94","159.49","","-0.44%"
"10/24/1986","161.00","161.00","161.64","159.83","","1.98%"
"10/23/1986","157.88","157.88","158.01","155.89","","1.60%"
"10/22/1986","155.39","155.39","155.46","154.78","","0.28%"
"10/21/1986","154.95","154.95","155.32","154.45","","0.28%"
"10/20/1986","154.51","154.51","154.78","154.01","","0.33%"
"10/17/1986","154.01","154.01","154.21","153.74","","0.07%"
"10/16/1986","153.91","153.91","154.11","153.74","","0.00%"
"10/15/1986","153.91","153.91","154.35","153.57","","0.11%"
"10/14/1986","153.74","153.74","154.45","153.60","","-0.17%"
"10/13/1986","154.01","154.01","154.51","153.74","","-0.07%"
"10/10/1986","154.11","154.11","155.05","153.91","","-0.35%"
"10/09/1986","154.65","154.65","154.68","153.54","","0.41%"
"10/08/1986","154.01","154.01","154.11","153.87","","0.09%"
"10/07/1986","153.87","153.87","154.28","153.10","","0.00%"
"10/06/1986","153.87","153.87","154.31","153.60","","0.18%"
"10/03/1986","153.60","153.60","154.21","153.30","","0.02%"
"10/02/1986","153.57","153.57","154.41","153.54","","-0.35%"
"10/01/1986","154.11","154.11","154.51","153.87","","0.07%"
"09/30/1986","154.01","154.01","154.35","153.20","","0.33%"
"09/29/1986","153.50","153.50","153.91","153.27","","-0.33%"
"09/26/1986","154.01","154.01","154.41","153.74","","-0.28%"
"09/25/1986","154.45","154.45","154.78","153.94","","0.07%"
"09/24/1986","154.35","154.35","154.65","153.47","","0.04%"
"09/23/1986","154.28","154.28","154.68","153.27","","0.64%"
"09/22/1986","153.30","153.30","154.01","152.90","","0.82%"
"09/19/1986","152.06","152.06","153.60","151.55","","-0.81%"
"09/18/1986","153.30","153.30","154.45","153.24","","-0.87%"
"09/17/1986","154.65","154.65","155.86","154.51","","-0.97%"
"09/16/1986","156.16","156.16","156.29","155.56","","0.85%"
"09/15/1986","154.85","154.85","155.09","154.35","","-0.32%"
"09/12/1986","155.35","155.35","157.20","154.79","","-0.54%"
"09/11/1986","156.19","156.19","156.34","155.04","","1.03%"
"09/10/1986","154.60","154.60","155.56","154.14","","-0.67%"
"09/09/1986","155.65","155.65","156.00","155.49","","-0.19%"
"09/08/1986","155.95","155.95","156.24","155.20","","0.55%"
"09/05/1986","155.09","155.09","155.64","154.60","","0.13%"
"09/04/1986","154.89","154.89","155.15","154.14","","0.26%"
"09/03/1986","154.49","154.49","155.49","154.24","","0.17%"
"09/02/1986","154.23","154.23","154.34","153.74","","0.42%"
"09/01/1986","153.59","153.59","154.00","153.59","","-0.57%"
"08/29/1986","154.47","154.47","156.28","154.15","","-0.94%"
"08/28/1986","155.93","155.93","156.34","154.53","","0.83%"
"08/27/1986","154.65","154.65","155.29","154.47","","-0.09%"
"08/26/1986","154.79","154.79","154.88","153.83","","0.72%"
"08/25/1986","153.68","153.68","153.83","153.54","","0.27%"
"08/22/1986","153.27","153.27","153.68","152.78","","0.06%"
"08/21/1986","153.18","153.18","153.68","152.89","","-0.06%"
"08/20/1986","153.27","153.27","153.45","152.69","","-0.04%"
"08/19/1986","153.33","153.33","154.73","153.21","","-0.42%"
"08/18/1986","153.97","153.97","154.38","153.62","","0.09%"
"08/15/1986","153.83","153.83","154.33","153.54","","0.10%"
"08/14/1986","153.68","153.68","154.09","153.48","","-0.32%"
"08/13/1986","154.18","154.18","154.47","153.89","","-0.30%"
"08/12/1986","154.65","154.65","154.79","153.80","","0.67%"
"08/11/1986","153.62","153.62","153.89","153.42","","-0.23%"
"08/08/1986","153.97","153.97","154.18","153.59","","0.19%"
"08/07/1986","153.68","153.68","153.97","153.39","","-0.36%"
"08/06/1986","154.24","154.24","154.73","153.97","","0.26%"
"08/05/1986","153.84","153.84","153.84","153.84","","-0.75%"
"08/04/1986","155.00","155.00","155.32","154.15","","0.72%"
"08/01/1986","153.89","153.89","154.15","153.13","","0.06%"
"07/31/1986","153.80","153.80","154.38","153.45","","-1.22%"
"07/30/1986","155.70","155.70","156.28","155.41","","0.12%"
"07/29/1986","155.52","155.52","156.34","155.44","","-0.49%"
"07/28/1986","156.28","156.28","157.77","155.85","","-1.20%"
"07/25/1986","158.18","158.18","158.48","156.78","","0.99%"
"07/24/1986","156.63","156.63","156.99","155.99","","-0.54%"
"07/23/1986","157.48","157.48","158.45","155.73","","0.77%"
"07/22/1986","156.28","156.28","156.90","154.82","","0.86%"
"07/21/1986","154.94","154.94","155.79","154.73","","-0.90%"
"07/18/1986","156.34","156.34","157.77","156.28","","-0.54%"
"07/17/1986","157.19","157.19","157.39","156.72","","-0.80%"
"07/16/1986","158.45","158.45","158.80","157.98","","-0.55%"
"07/15/1986","159.32","159.32","160.23","158.97","","-0.61%"
"07/14/1986","160.29","160.29","161.49","160.14","","-0.61%"
"07/11/1986","161.28","161.28","161.28","160.49","","0.69%"
"07/10/1986","160.17","160.17","160.73","160.00","","-0.51%"
"07/09/1986","160.99","160.99","161.90","159.50","","0.18%"
"07/08/1986","160.70","160.70","161.19","159.03","","0.07%"
"07/07/1986","160.58","160.58","160.73","159.03","","0.06%"
"07/04/1986","160.49","160.49","160.99","160.24","","-0.55%"
"07/03/1986","161.37","161.37","162.07","160.99","","-1.02%"
"07/02/1986","163.04","163.04","163.97","162.95","","0.25%"
"07/01/1986","162.63","162.63","163.74","162.25","","-0.51%"
"06/30/1986","163.47","163.47","164.29","163.39","","-1.15%"
"06/27/1986","165.37","165.37","165.99","165.02","","-0.37%"
"06/26/1986","165.99","165.99","166.34","165.84","","0.18%"
"06/25/1986","165.70","165.70","166.49","165.52","","-0.71%"
"06/24/1986","166.89","166.89","167.13","166.05","","-0.71%"
"06/23/1986","168.09","168.09","169.29","167.83","","0.36%"
"06/20/1986","167.48","167.48","167.83","167.19","","0.39%"
"06/19/1986","166.83","166.83","167.25","166.31","","-0.56%"
"06/18/1986","167.77","167.77","167.97","166.19","","0.21%"
"06/17/1986","167.42","167.42","167.54","166.19","","1.17%"
"06/16/1986","165.49","165.49","165.58","164.99","","0.16%"
"06/13/1986","165.23","165.23","166.40","165.08","","-0.37%"
"06/12/1986","165.84","165.84","166.57","165.35","","-0.13%"
"06/11/1986","166.05","166.05","166.78","165.64","","-0.31%"
"06/10/1986","166.57","166.57","168.39","166.43","","-0.68%"
"06/09/1986","167.71","167.71","168.31","167.19","","0.26%"
"06/06/1986","167.27","167.27","168.68","167.19","","-1.08%"
"06/05/1986","169.09","169.09","170.84","168.88","","-1.31%"
"06/04/1986","171.34","171.34","171.63","170.20","","-0.20%"
"06/03/1986","171.69","171.69","172.62","170.99","","-3.85%"
"06/02/1986","178.57","178.57","179.21","178.27","","2.53%"
"05/30/1986","174.17","174.17","174.49","171.98","","1.86%"
"05/29/1986","170.99","170.99","170.99","169.49","","1.20%"
"05/28/1986","168.97","168.97","169.09","167.97","","-0.12%"
"05/27/1986","169.17","169.17","170.02","169.03","","-0.24%"
"05/26/1986","169.58","169.58","169.73","169.38","","0.05%"
"05/23/1986","169.49","169.49","170.69","168.88","","0.12%"
"05/22/1986","169.29","169.29","169.99","168.73","","0.40%"
"05/21/1986","168.62","168.62","169.44","168.33","","0.14%"
"05/20/1986","168.39","168.39","168.47","166.40","","0.33%"
"05/19/1986","167.83","167.83","168.68","167.54","","1.54%"
"05/16/1986","165.29","165.29","165.73","164.70","","1.11%"
"05/15/1986","163.47","163.47","163.59","162.48","","0.14%"
"05/14/1986","163.24","163.24","164.03","162.83","","-0.02%"
"05/13/1986","163.27","163.27","163.59","160.73","","1.38%"
"05/12/1986","161.05","161.05","161.49","160.00","","-0.70%"
"05/09/1986","162.19","162.19","163.18","161.63","","-0.78%"
"05/08/1986","163.47","163.47","164.64","163.09","","-1.10%"
"05/07/1986","165.29","165.29","166.40","164.99","","-0.63%"
"05/06/1986","166.34","166.34","168.12","164.85","","0.67%"
"05/05/1986","165.23","165.23","167.74","164.88","","-2.42%"
"05/02/1986","169.32","169.32","170.78","169.15","","-0.07%"
"05/01/1986","169.44","169.44","169.67","168.68","","1.13%"
"04/30/1986","167.54","167.54","168.59","167.42","","0.00%"
"04/29/1986","167.54","167.54","167.89","166.98","","0.31%"
"04/28/1986","167.03","167.03","167.88","166.53","","-0.88%"
"04/25/1986","168.51","168.51","170.30","168.06","","-0.08%"
"04/24/1986","168.64","168.64","169.04","167.70","","0.37%"
"04/23/1986","168.01","168.01","168.37","166.98","","-1.01%"
"04/22/1986","169.72","169.72","170.39","169.09","","-1.30%"
"04/21/1986","171.96","171.96","172.36","171.29","","-1.26%"
"04/18/1986","174.16","174.16","176.00","173.93","","-0.81%"
"04/17/1986","175.59","175.59","176.18","175.05","","-0.56%"
"04/16/1986","176.58","176.58","177.92","176.18","","-1.05%"
"04/15/1986","178.46","178.46","179.32","177.97","","-0.35%"
"04/14/1986","179.09","179.09","179.72","178.06","","0.56%"
"04/11/1986","178.10","178.10","178.51","177.52","","-0.58%"
"04/10/1986","179.14","179.14","180.12","178.96","","-0.42%"
"04/09/1986","179.90","179.90","180.39","179.50","","-0.05%"
"04/08/1986","179.99","179.99","181.51","179.36","","-1.59%"
"04/07/1986","182.90","182.90","183.17","180.62","","1.49%"
"04/04/1986","180.21","180.21","180.70","179.50","","0.45%"
"04/03/1986","179.40","179.40","180.12","179.14","","0.10%"
"04/02/1986","179.22","179.22","179.58","178.28","","0.83%"
"04/01/1986","177.75","177.75","178.86","177.52","","4.24%"
"03/31/1986","170.52","170.52","170.52","168.94","","1.25%"
"03/28/1986","168.40","168.40","168.64","167.50","","-6.20%"
"03/27/1986","179.54","179.54","179.94","179.18","","-0.05%"
"03/26/1986","179.63","179.63","180.88","179.58","","-0.22%"
"03/25/1986","180.03","180.03","180.35","179.32","","0.73%"
"03/24/1986","178.73","178.73","179.09","177.07","","1.63%"
"03/21/1986","175.86","175.86","176.44","175.68","","-0.15%"
"03/20/1986","176.13","176.13","176.71","175.86","","-0.53%"
"03/19/1986","177.07","177.07","177.30","176.09","","1.07%"
"03/18/1986","175.19","175.19","175.55","174.74","","-0.23%"
"03/17/1986","175.59","175.59","175.77","174.96","","-0.61%"
"03/14/1986","176.67","176.67","177.61","175.82","","-1.58%"
"03/13/1986","179.50","179.50","180.26","179.14","","-0.49%"
"03/12/1986","180.39","180.39","180.44","179.36","","0.27%"
"03/11/1986","179.90","179.90","180.35","179.63","","-0.44%"
"03/10/1986","180.70","180.70","180.80","179.22","","0.70%"
"03/07/1986","179.45","179.45","179.94","178.96","","0.08%"
"03/06/1986","179.30","179.30","181.29","179.30","","-0.65%"
"03/05/1986","180.48","180.48","180.66","178.81","","0.83%"
"03/04/1986","179.00","179.00","179.40","178.46","","-0.36%"
"03/03/1986","179.65","179.65","180.21","179.50","","-0.50%"
"02/28/1986","180.55","180.55","180.57","179.36","","0.22%"
"02/27/1986","180.15","180.15","181.33","177.79","","-0.55%"
"02/26/1986","181.15","181.15","182.01","180.98","","0.11%"
"02/25/1986","180.95","180.95","181.96","180.35","","-0.66%"
"02/24/1986","182.15","182.15","183.08","181.47","","-0.45%"
"02/21/1986","182.98","182.98","184.38","182.14","","1.04%"
"02/20/1986","181.10","181.10","181.42","178.46","","2.04%"
"02/19/1986","177.48","177.48","179.09","177.16","","-1.97%"
"02/18/1986","181.05","181.05","182.54","180.93","","0.59%"
"02/17/1986","179.99","179.99","180.98","179.85","","-1.10%"
"02/14/1986","182.00","182.00","182.81","181.56","","-0.35%"
"02/13/1986","182.64","182.64","184.47","182.36","","-2.19%"
"02/12/1986","186.72","186.72","186.76","185.46","","-0.39%"
"02/11/1986","187.45","187.45","188.29","186.98","","-0.37%"
"02/10/1986","188.15","188.15","189.81","187.70","","-1.67%"
"02/07/1986","191.35","191.35","191.35","190.26","","0.46%"
"02/06/1986","190.48","190.48","191.16","189.72","","-0.09%"
"02/05/1986","190.65","190.65","192.91","190.40","","-0.73%"
"02/04/1986","192.05","192.05","192.41","191.07","","0.26%"
"02/03/1986","191.55","191.55","191.61","190.17","","-0.39%"
"01/31/1986","192.30","192.30","193.09","192.19","","-0.39%"
"01/30/1986","193.05","193.05","194.21","192.73","","-0.54%"
"01/29/1986","194.10","194.10","194.21","193.00","","-0.79%"
"01/28/1986","195.65","195.65","196.18","194.97","","-0.05%"
"01/27/1986","195.75","195.75","196.40","195.46","","-0.15%"
"01/24/1986","196.05","196.05","199.59","195.68","","-2.97%"
"01/23/1986","202.05","202.05","202.19","201.52","","0.17%"
"01/22/1986","201.70","201.70","202.41","201.07","","-0.32%"
"01/21/1986","202.35","202.35","202.60","201.92","","0.01%"
"01/20/1986","202.32","202.32","202.86","202.24","","-0.10%"
"01/17/1986","202.52","202.52","202.73","201.88","","-0.01%"
"01/16/1986","202.55","202.55","202.55","202.55","","0.02%"
"01/15/1986","202.50","202.50","202.73","202.15","","-0.05%"
"01/14/1986","202.60","202.60","202.91","202.51","","-0.05%"
"01/13/1986","202.70","202.70","203.27","202.37","","0.34%"
"01/10/1986","202.01","202.01","202.28","201.56","","-0.04%"
"01/09/1986","202.10","202.10","202.64","201.56","","0.00%"
"01/08/1986","202.10","202.10","202.10","201.20","","0.20%"
"01/07/1986","201.70","201.70","201.70","200.98","","-0.10%"
"01/06/1986","201.90","201.90","202.68","201.60","","-0.31%"
"01/03/1986","202.53","202.53","202.77","199.00","","1.70%"
"01/02/1986","199.15","199.15","199.55","198.69","","-0.55%"
"12/31/1985","200.25","200.25","200.25","200.25","","-0.40%"
"12/30/1985","201.05","201.05","201.05","201.05","","-0.57%"
"12/27/1985","202.20","202.20","202.20","202.20","","-0.30%"
"12/26/1985","202.80","202.80","202.80","202.80","","0.02%"
"12/24/1985","202.75","202.75","202.75","202.75","","0.15%"
"12/23/1985","202.45","202.45","202.45","202.45","","-0.12%"
"12/20/1985","202.70","202.70","202.70","202.70","","-0.13%"
"12/19/1985","202.97","202.97","202.97","202.97","","-0.09%"
"12/18/1985","203.15","203.15","203.15","203.15","","0.59%"
"12/17/1985","201.95","201.95","201.95","201.95","","-0.32%"
"12/16/1985","202.60","202.60","202.60","202.60","","-0.10%"
"12/13/1985","202.80","202.80","202.80","202.80","","0.37%"
"12/12/1985","202.05","202.05","202.05","202.05","","-0.91%"
"12/11/1985","203.90","203.90","203.90","203.90","","0.15%"
"12/10/1985","203.60","203.60","203.60","203.60","","0.05%"
"12/09/1985","203.50","203.50","203.50","203.50","","0.05%"
"12/06/1985","203.40","203.40","203.40","203.40","","0.20%"
"12/05/1985","203.00","203.00","203.00","203.00","","0.17%"
"12/04/1985","202.65","202.65","202.65","202.65","","-1.03%"
"12/03/1985","204.75","204.75","204.75","204.75","","0.35%"
"12/02/1985","204.03","204.03","204.03","204.03","","0.95%"
"11/29/1985","202.10","202.10","202.10","202.10","","0.02%"
"11/28/1985","202.05","202.05","202.05","202.05","","0.50%"
"11/27/1985","201.05","201.05","201.05","201.05","","0.02%"
"11/26/1985","201.00","201.00","201.00","201.00","","0.10%"
"11/25/1985","200.80","200.80","200.80","200.80","","-0.27%"
"11/22/1985","201.35","201.35","201.35","201.35","","-0.37%"
"11/21/1985","202.10","202.10","202.10","202.10","","-0.66%"
"11/20/1985","203.45","203.45","203.45","203.45","","0.22%"
